participant_number,subexperiment_number,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1
62,8,300.01700000000005,87.39599999999973,100.0,90.625,4,0,4,23.909000000000106,12.95199999999977,20.69300000000021,29.841999999999643,21.848999999999933,4.57686850656782,2,1,3,1
65,1,300.00199999999995,141.76800000000003,50.0,78.125,2,2,3,6.871999999999844,16.057999999999993,28.250999999999976,21.024000000000115,18.051249999999982,2.7698912817671935,6,1,6,1
65,2,300.00199999999995,59.638999999999896,100.0,78.125,4,0,4,19.259000000000015,9.194999999999936,12.422000000000025,24.583000000000084,16.364750000000015,6.110695244351421,6,1,6,1
65,3,300.00199999999995,90.59199999999987,50.0,78.125,2,2,3,42.82899999999995,10.305000000000064,25.263999999999896,17.570999999999913,23.992249999999956,2.0840062936990105,6,1,6,1
65,4,300.00199999999995,103.55600000000027,75.0,78.125,3,1,5,30.756000000000085,30.414000000000215,29.079999999999927,18.666999999999916,27.229250000000036,2.754390958252611,6,1,6,1
65,5,300.00199999999995,140.26099999999997,100.0,78.125,4,0,6,37.53600000000006,36.0,23.76299999999992,49.48000000000002,36.69475,2.7251854829369324,6,1,6,1
65,6,300.00199999999995,116.72600000000011,75.0,78.125,3,1,7,14.570000000000164,28.91899999999987,31.123000000000047,45.27399999999989,29.971499999999992,2.502377258395476,6,1,6,1
65,7,300.00199999999995,91.86900000000014,100.0,78.125,4,0,5,16.914000000000215,36.116999999999734,29.81399999999985,14.899000000000342,24.436000000000035,4.0923228024226495,6,1,6,1
65,8,300.00199999999995,78.71099999999979,75.0,78.125,3,1,6,18.603999999999814,27.97499999999991,12.688000000000102,19.44399999999996,19.677749999999946,3.811411365628703,6,1,6,1
66,1,300.0065000000001,159.88699999999994,50.0,90.625,2,2,6,48.653999999999996,22.500999999999976,45.587999999999965,26.38500000000022,35.78200000000004,1.3973506232183763,1,2,4,1
66,2,300.0065000000001,70.27299999999991,100.0,90.625,4,0,3,18.19899999999984,16.71900000000005,19.701999999999998,20.149000000000115,18.69225,5.349810750444703,1,2,4,1
66,3,300.0065000000001,85.1139999999998,100.0,90.625,4,0,3,26.228999999999814,30.935000000000173,7.572999999999865,23.488000000000056,22.056249999999977,4.53386228393313,1,2,4,1
66,4,300.0065000000001,100.077,100.0,90.625,4,0,3,29.096000000000004,15.242999999999938,40.480999999999995,18.792000000000144,25.90300000000002,3.860556692275023,1,2,4,1
66,5,300.0065000000001,96.77699999999982,100.0,90.625,4,0,4,17.690999999999804,22.945000000000164,15.722999999999956,43.47399999999993,24.958249999999964,4.006691174261022,1,2,4,1
66,6,300.0065000000001,104.64699999999993,75.0,90.625,3,1,5,18.432000000000016,33.54899999999998,29.03099999999995,27.198000000000093,27.05250000000001,2.772387025228721,1,2,4,1
66,7,300.0065000000001,116.18200000000002,100.0,90.625,4,0,4,22.448000000000093,26.440999999999804,40.91800000000012,28.876000000000204,29.670750000000055,3.370322624133189,1,2,4,1
66,8,300.0065000000001,89.8159999999998,100.0,90.625,4,0,4,22.44699999999966,29.096000000000004,19.633000000000266,18.639999999999873,22.45399999999995,4.453549478934721,1,2,4,1
67,1,300.00599999999986,79.519,100.0,93.75,4,0,3,16.048999999999978,13.259000000000015,10.170000000000073,16.913999999999987,14.098000000000013,7.093204709887921,1,1,5,1
67,2,300.00599999999986,49.80399999999986,100.0,93.75,4,0,4,11.072999999999865,11.798999999999978,10.524000000000115,20.32899999999995,13.431249999999977,7.445323406235471,1,1,5,1
67,3,300.00599999999986,65.89300000000003,100.0,93.75,4,0,5,17.024000000000115,20.1429999999998,9.230000000000018,23.555000000000064,17.488,5.718206770356817,1,1,5,1
67,4,300.00599999999986,64.93900000000008,100.0,93.75,4,0,5,13.930000000000064,19.034999999999854,21.003000000000156,14.515999999999849,17.12099999999998,5.840780328251861,1,1,5,1
67,5,300.00599999999986,57.29100000000017,100.0,93.75,4,0,6,16.38000000000011,14.394999999999982,14.526000000000067,14.479000000000042,14.94500000000005,6.691201070592149,1,1,5,1
67,6,300.00599999999986,48.044999999999845,75.0,93.75,3,1,6,13.348999999999933,10.49499999999989,8.063000000000102,20.49499999999989,13.100499999999954,5.724972329300428,1,1,5,1
67,7,300.00599999999986,62.634000000000015,75.0,93.75,3,1,7,16.95900000000006,15.025000000000091,16.12299999999982,18.605999999999995,16.67824999999999,4.496874672102891,1,1,5,1
67,8,300.00599999999986,55.794000000000096,100.0,93.75,4,0,6,11.835000000000036,16.652000000000044,17.088999999999942,10.218000000000075,13.948500000000024,7.169229666272346,1,1,5,1
68,1,300.00299999999993,152.92000000000007,100.0,90.625,4,0,4,45.32199999999989,32.509000000000015,34.016000000000076,26.08199999999988,34.482249999999965,2.9000427756309435,4,1,5,1
68,2,300.00299999999993,67.7360000000001,100.0,90.625,4,0,4,26.942999999999984,13.223000000000184,10.254999999999882,22.88499999999999,18.32650000000001,5.456579270455348,4,1,5,1
68,3,300.00299999999993,117.38300000000004,75.0,90.625,3,1,5,33.61799999999994,38.628000000000156,25.54600000000005,25.35199999999986,30.786,2.436172286104073,4,1,5,1
68,4,300.00299999999993,69.46100000000001,100.0,90.625,4,0,4,22.50500000000011,26.1099999999999,12.240000000000009,12.932999999999993,18.447000000000003,5.4209356534937925,4,1,5,1
68,5,300.00299999999993,69.21800000000007,100.0,90.625,4,0,4,20.182000000000016,16.99000000000001,19.65000000000009,14.767999999999802,17.89749999999998,5.587372538063982,4,1,5,1
68,6,300.00299999999993,75.5,50.0,90.625,2,2,4,19.093000000000075,27.218999999999824,14.516000000000076,19.582000000000335,20.102500000000077,2.487252829250084,4,1,5,1
68,7,300.00299999999993,74.40199999999959,100.0,90.625,4,0,4,11.069999999999709,21.134000000000015,31.070999999999913,13.713999999999942,19.247249999999894,5.195547415864633,4,1,5,1
68,8,300.00299999999993,81.78200000000015,100.0,90.625,4,0,5,20.94100000000026,14.592999999999847,27.554000000000087,18.69399999999996,20.445500000000038,4.891051820694031,4,1,5,1
71,1,300.0049,113.84299999999985,75.0,78.125,3,1,2,26.355999999999995,13.609000000000151,27.368999999999915,22.708000000000084,22.510500000000036,3.3317785033650913,1,1,7,1
71,2,300.0049,119.22599999999989,75.0,78.125,3,1,3,34.23900000000003,24.646999999999935,25.6099999999999,37.375,30.467749999999967,2.461619253144721,1,1,7,1
71,3,300.0049,116.69100000000003,75.0,78.125,3,1,4,40.999000000000024,20.582000000000107,34.903999999999996,23.414999999999964,29.975000000000023,2.5020850708924085,1,1,7,1
71,4,300.0049,79.74800000000005,75.0,78.125,3,1,3,29.896999999999935,18.189000000000078,20.672000000000025,13.032999999999902,20.447749999999985,3.667885219645196,1,1,7,1
71,5,300.0049,87.28300000000013,75.0,78.125,3,1,4,21.774000000000115,12.493999999999915,20.700000000000045,34.63999999999987,22.401999999999987,3.347915364699582,1,1,7,1
71,6,300.0049,77.221,100.0,78.125,4,0,3,12.148000000000138,25.720000000000027,13.115999999999985,28.034999999999854,19.75475,5.06207367848239,1,1,7,1
71,7,300.0049,94.89700000000016,75.0,78.125,3,1,5,24.701000000000022,24.05100000000016,23.16099999999983,24.721000000000004,24.158500000000004,3.104497381873874,1,1,7,1
71,8,300.0049,88.10000000000014,75.0,78.125,3,1,5,26.288999999999987,14.182999999999993,23.861000000000104,23.767000000000053,22.025000000000034,3.4052213393870554,1,1,7,1
72,1,300.00300000000016,125.82200000000012,100.0,81.25,4,0,3,36.805000000000064,20.77800000000002,27.990999999999985,28.20399999999995,28.444500000000005,3.515618133558332,4,1,6,2
72,2,300.00300000000016,102.61400000000003,75.0,81.25,3,1,5,47.750999999999976,22.087999999999965,12.769000000000005,22.63499999999999,26.310749999999985,2.850545879535933,4,1,6,2
72,3,300.00300000000016,101.71000000000004,100.0,81.25,4,0,6,32.24400000000014,24.399999999999864,25.218000000000075,22.965999999999894,26.206999999999994,3.815774411416798,4,1,6,2
72,4,300.00300000000016,78.05300000000011,100.0,81.25,4,0,6,17.40800000000013,22.833000000000084,26.0,14.625999999999976,20.216750000000047,4.946393460867833,4,1,6,2
72,5,300.00300000000016,93.53399999999988,50.0,81.25,2,2,7,29.17599999999993,30.220000000000027,23.24000000000001,13.253999999999905,23.972499999999968,2.085723224528108,4,1,6,2
72,6,300.00300000000016,129.6579999999999,50.0,81.25,2,2,7,18.542000000000144,40.72999999999979,28.239000000000033,45.22600000000011,33.18425000000002,1.5067388896841112,4,1,6,2
72,7,300.00300000000016,92.77100000000019,75.0,81.25,3,1,8,21.003000000000156,17.465999999999894,35.177000000000135,23.384999999999764,24.257749999999987,3.091795405592029,4,1,6,2
72,8,300.00300000000016,91.95100000000002,100.0,81.25,4,0,7,34.496999999999844,13.869000000000142,24.302999999999884,19.282000000000153,22.987750000000005,4.350143010951484,4,1,6,2
73,1,300.00700000000006,119.18799999999987,100.0,87.5,4,0,2,33.88299999999981,15.34900000000016,26.154999999999973,21.20699999999988,24.148499999999956,4.141043957181613,4,1,8,2
73,2,300.00700000000006,62.16100000000006,100.0,87.5,4,0,2,22.629000000000133,12.599999999999909,9.799999999999955,20.35699999999997,16.346499999999992,6.11751751139388,4,1,8,2
73,3,300.00700000000006,97.11700000000019,100.0,87.5,4,0,3,20.85200000000009,28.858999999999924,38.771000000000186,13.91099999999983,25.598250000000007,3.906517047063763,4,1,8,2
73,4,300.00700000000006,62.66000000000008,100.0,87.5,4,0,3,20.860000000000127,11.602999999999838,20.595000000000027,13.115999999999985,16.543499999999995,6.044670112128633,4,1,8,2
73,5,300.00700000000006,108.52300000000014,75.0,87.5,3,1,5,23.021000000000186,47.753999999999905,22.23799999999983,147.99400000000014,60.251750000000015,1.2447771226561881,4,1,8,2
73,6,300.00700000000006,54.664000000000215,75.0,87.5,3,1,6,12.81899999999996,11.74200000000019,15.144999999999982,18.804000000000087,14.627500000000055,5.1273286617672,4,1,8,2
73,7,300.00700000000006,67.2489999999998,100.0,87.5,4,0,5,17.105000000000018,15.221999999999753,21.33600000000024,16.945999999999913,17.65224999999998,5.665000212437514,4,1,8,2
73,8,300.00700000000006,116.11799999999994,50.0,87.5,2,2,6,14.150000000000091,21.260999999999967,36.927999999999884,43.778999999999996,29.029499999999985,1.7223858488778665,4,1,8,2
74,1,300.0049999999999,140.45499999999993,100.0,84.375,4,0,5,31.285000000000082,24.549999999999955,29.853000000000065,31.432000000000016,29.28000000000003,3.4153005464480843,5,2,4,4
74,2,300.0049999999999,66.61300000000006,100.0,84.375,4,0,5,20.299999999999955,16.759000000000015,15.593000000000075,16.607999999999947,17.314999999999998,5.775339301183945,5,2,4,4
74,3,300.0049999999999,92.72499999999991,100.0,84.375,4,0,5,17.73700000000008,23.829999999999927,36.48700000000008,17.113999999999805,23.791999999999973,4.203093476798929,5,2,4,4
74,4,300.0049999999999,65.856,100.0,84.375,4,0,5,17.876000000000204,13.919999999999845,25.588999999999942,9.958000000000084,16.83575000000002,5.939741324265322,5,2,4,4
74,5,300.0049999999999,76.91100000000006,75.0,84.375,3,1,6,17.680000000000064,22.482999999999947,7.738000000000056,30.72199999999998,19.655750000000012,3.815677346323593,5,2,4,4
74,6,300.0049999999999,62.65599999999995,50.0,84.375,2,2,7,12.11200000000008,11.773999999999887,20.037000000000035,20.59999999999991,16.130749999999978,3.099669885157235,5,2,4,4
74,7,300.0049999999999,66.22700000000009,75.0,84.375,3,1,6,18.590000000000146,12.332999999999856,21.73199999999997,16.883000000000038,17.384500000000003,4.314187926026057,5,2,4,4
74,8,300.0049999999999,53.798,75.0,84.375,3,1,6,16.84400000000005,9.551999999999907,18.412000000000035,8.990000000000009,13.4495,5.576415480129373,5,2,4,4
75,1,300.00599999999986,90.66599999999994,50.0,68.75,2,2,6,21.548999999999978,12.700000000000045,20.661000000000058,14.457999999999856,17.341999999999985,2.883173797716529,4,4,6,2
75,2,300.00599999999986,63.180000000000064,50.0,68.75,2,2,6,21.299999999999955,13.006000000000085,12.754000000000133,18.878999999999905,16.48475000000002,3.033106355874365,4,4,6,2
75,3,300.00599999999986,66.19499999999994,75.0,68.75,3,1,5,19.19900000000007,18.901999999999816,18.69600000000014,11.692999999999984,17.122500000000002,4.380201489268506,4,4,6,2
75,4,300.00599999999986,65.42499999999995,50.0,68.75,2,2,5,13.261999999999944,10.257000000000062,30.297000000000025,13.327999999999975,16.786,2.9786727034433453,4,4,6,2
75,5,300.00599999999986,67.779,100.0,68.75,4,0,4,13.960000000000036,23.56899999999996,14.785000000000082,17.28099999999995,17.398750000000007,5.74753933472232,4,4,6,2
75,6,300.00599999999986,71.72299999999996,50.0,68.75,2,2,6,14.07899999999995,22.010999999999967,11.97700000000009,25.631999999999834,18.42474999999996,2.7137410276937333,4,4,6,2
75,7,300.00599999999986,59.3570000000002,75.0,68.75,3,1,5,10.003000000000156,11.752999999999929,24.064000000000078,15.941000000000031,15.440250000000049,4.857434303201034,4,4,6,2
75,8,300.00599999999986,59.80599999999981,100.0,68.75,4,0,4,12.46699999999987,22.29099999999994,10.899000000000115,14.148999999999887,14.951499999999953,6.688292144600898,4,4,6,2
76,1,300.0,130.68499999999995,75.0,87.5,3,1,3,42.899999999999864,20.901000000000067,24.20399999999995,39.812000000000126,31.954250000000002,2.3471056275769264,3,1,4,1
76,2,300.0,94.65899999999988,100.0,87.5,4,0,4,27.913999999999987,18.87999999999988,20.846000000000004,31.830000000000155,24.867500000000007,4.021312958681008,3,1,4,1
76,3,300.0,81.17999999999984,100.0,87.5,4,0,4,20.712999999999965,32.656999999999925,18.848999999999933,11.149000000000115,20.841999999999985,4.798004030323389,3,1,4,1
76,4,300.0,77.73299999999995,100.0,87.5,4,0,4,18.735999999999876,15.884000000000015,31.054000000000087,13.615000000000009,19.822249999999997,5.044835979770208,3,1,4,1
76,5,300.0,130.25099999999998,100.0,87.5,4,0,5,40.047000000000025,34.39300000000003,27.471000000000004,31.05899999999997,33.24250000000001,3.0081973377453557,3,1,4,1
76,6,300.0,76.73099999999977,75.0,87.5,3,1,5,13.398000000000138,34.12699999999995,13.661999999999807,16.932000000000244,19.529750000000035,3.8402949346509745,3,1,4,1
76,7,300.0,77.68099999999959,75.0,87.5,3,1,5,15.406999999999698,13.340999999999894,37.16700000000037,12.993999999999687,19.727249999999913,3.801847697981236,3,1,4,1
76,8,300.0,59.41000000000031,75.0,87.5,3,1,5,14.91800000000012,20.17099999999982,15.899000000000342,8.422000000000025,14.852500000000077,5.049654940245723,3,1,4,1
77,1,300.00700000000006,97.87200000000007,100.0,93.75,4,0,3,22.644000000000005,10.97700000000009,27.904999999999973,18.336000000000013,19.96550000000002,5.008639903834109,1,1,3,1
77,2,300.00700000000006,83.99499999999989,100.0,93.75,4,0,3,31.454999999999927,17.59999999999991,17.825000000000045,19.736000000000104,21.653999999999996,4.618084418583172,1,1,3,1
77,3,300.00700000000006,104.30999999999995,100.0,93.75,4,0,4,28.76800000000003,35.797000000000025,29.490999999999985,13.209999999999809,26.816499999999962,3.729047414837885,1,1,3,1
77,4,300.00700000000006,77.34900000000016,100.0,93.75,4,0,4,17.848000000000184,21.166999999999916,19.52500000000009,20.836000000000013,19.84400000000005,5.039306591413008,1,1,3,1
77,5,300.00700000000006,98.7199999999998,100.0,93.75,4,0,5,23.488999999999805,29.065000000000055,15.345000000000027,34.565000000000055,25.615999999999985,3.9038101186758296,1,1,3,1
77,6,300.00700000000006,74.47699999999986,75.0,93.75,3,1,5,9.926999999999907,16.97199999999998,21.99000000000001,28.304000000000087,19.298249999999996,3.8863627530993754,1,1,3,1
77,7,300.00700000000006,78.36899999999991,75.0,93.75,3,1,5,9.963999999999942,22.376999999999953,33.940000000000055,14.575000000000045,20.214,3.7102997922232115,1,1,3,1
77,8,300.00700000000006,58.24000000000001,100.0,93.75,4,0,5,18.73199999999997,15.642000000000053,14.144999999999982,9.721000000000004,14.560000000000002,6.868131868131868,1,1,3,1
78,1,300.01199999999994,94.91399999999999,50.0,75.0,2,2,5,17.160000000000082,6.91599999999994,29.04600000000005,20.667999999999893,18.44749999999999,2.7103943623797275,4,3,8,2
78,2,300.01199999999994,58.26999999999998,75.0,75.0,3,1,5,19.785000000000082,13.855000000000018,8.991999999999962,17.559999999999945,15.048000000000002,4.984051036682615,4,3,8,2
78,3,300.01199999999994,89.2360000000001,100.0,75.0,4,0,6,19.126999999999953,14.15800000000013,35.659999999999854,24.720000000000027,23.41624999999999,4.270538621683661,4,3,8,2
78,4,300.01199999999994,59.16800000000012,75.0,75.0,3,1,6,19.881000000000085,7.033999999999878,22.741999999999962,12.194000000000187,15.462750000000028,4.850366202648291,4,3,8,2
78,5,300.01199999999994,79.46199999999999,75.0,75.0,3,1,5,19.993999999999915,16.259000000000015,21.686999999999898,24.522000000000162,20.615499999999997,3.6380393393320567,4,3,8,2
78,6,300.01199999999994,63.05899999999997,50.0,75.0,2,2,7,7.376999999999953,22.990999999999985,17.45900000000006,18.500999999999976,16.581999999999994,3.0153178144976494,4,3,8,2
78,7,300.01199999999994,76.35199999999986,75.0,75.0,3,1,7,19.92100000000005,16.74799999999982,29.169000000000096,15.115000000000009,20.238249999999994,3.7058540140575404,4,3,8,2
78,8,300.01199999999994,51.99999999999977,100.0,75.0,4,0,6,8.339999999999918,15.44399999999996,12.816000000000258,15.399999999999636,12.999999999999943,7.692307692307726,4,3,8,2
79,1,300.001,154.18399999999997,25.0,62.5,1,3,3,17.771999999999935,47.73400000000015,44.297000000000025,32.61199999999985,35.60374999999999,0.7021732261348876,1,1,6,1
79,2,300.001,130.72900000000004,100.0,62.5,4,0,4,43.42100000000005,31.411000000000058,14.948999999999842,44.952999999999975,33.68349999999998,2.968812623391276,1,1,6,1
79,3,300.001,134.94100000000003,50.0,62.5,2,2,5,27.36500000000001,37.85200000000009,41.125999999999976,31.45399999999995,34.449250000000006,1.451410408064036,1,1,6,1
79,4,300.001,92.81299999999987,75.0,62.5,3,1,3,19.24200000000019,24.47699999999986,34.00700000000006,18.892000000000053,24.15450000000004,3.105011488542502,1,1,6,1
79,5,300.001,99.95899999999983,75.0,62.5,3,1,4,24.677000000000135,17.958999999999833,38.48500000000013,23.932999999999993,26.263500000000022,2.8556742246844458,1,1,6,1
79,6,300.001,70.21299999999974,75.0,62.5,3,1,3,19.376999999999953,19.536000000000058,18.493999999999687,15.429000000000087,18.208999999999946,4.118842330715592,1,1,6,1
79,7,300.001,79.35199999999986,75.0,62.5,3,1,4,26.33199999999988,15.365999999999985,21.373000000000047,19.419000000000324,20.62250000000006,3.6368044611467956,1,1,6,1
79,8,300.001,74.7829999999999,25.0,62.5,1,3,6,19.146999999999935,21.69499999999971,12.682000000000244,21.259000000000015,18.695749999999975,1.337202305336776,1,1,6,1
80,1,300.00700000000006,112.5920000000001,75.0,71.875,3,1,3,20.138999999999896,27.07400000000007,20.760999999999967,22.330999999999904,22.57624999999996,3.322075189635131,3,4,7,2
80,2,300.00700000000006,52.29600000000005,100.0,71.875,4,0,3,23.38000000000011,9.192000000000007,11.043999999999869,11.105999999999995,13.680499999999995,7.309674354007531,3,4,7,2
80,3,300.00700000000006,71.63400000000001,75.0,71.875,3,1,4,16.86500000000001,11.233000000000175,15.899999999999864,29.35200000000009,18.337500000000034,4.0899795501022425,3,4,7,2
80,4,300.00700000000006,49.76599999999985,50.0,71.875,2,2,5,11.884000000000015,18.019000000000005,12.91599999999994,9.028999999999996,12.961999999999989,3.8574294090418175,3,4,7,2
80,5,300.00700000000006,104.31400000000008,75.0,71.875,3,1,6,23.464999999999918,28.384000000000015,15.518000000000029,40.447000000000116,26.95350000000002,2.782569981635036,3,4,7,2
80,6,300.00700000000006,102.38499999999999,50.0,71.875,2,2,6,10.881999999999834,40.909000000000106,26.05399999999986,27.59900000000016,26.36099999999999,1.8967413982777594,3,4,7,2
80,7,300.00700000000006,91.99000000000001,75.0,71.875,3,1,6,29.292999999999893,18.314000000000078,20.278999999999996,26.950000000000045,23.709000000000003,3.1633556877135263,3,4,7,2
80,8,300.00700000000006,101.14099999999985,75.0,71.875,3,1,6,22.79399999999987,13.016000000000076,22.01299999999992,43.317999999999984,25.285249999999962,2.9661561582345484,3,4,7,2
81,1,300.00649999999996,71.73000000000002,75.0,68.75,3,1,3,16.067000000000007,14.737999999999829,11.184000000000196,11.612999999999829,13.400499999999965,5.59680608932504,3,1,7,3
81,2,300.00649999999996,48.653999999999996,100.0,68.75,4,0,4,15.49200000000019,9.666999999999916,10.356999999999971,15.32899999999995,12.711250000000007,7.867046907267181,3,1,7,3
81,3,300.00649999999996,42.371000000000095,75.0,68.75,3,1,4,12.980000000000018,13.00500000000011,8.17899999999986,12.416000000000167,11.645000000000039,6.44053241734648,3,1,7,3
81,4,300.00649999999996,48.955999999999904,75.0,68.75,3,1,4,12.016999999999825,9.819000000000187,15.491999999999962,14.711000000000013,13.009749999999997,5.764907088914085,3,1,7,3
81,5,300.00649999999996,70.08199999999988,50.0,68.75,2,2,6,13.77599999999984,18.968000000000075,10.118999999999915,29.326999999999998,18.047499999999957,2.7704668236597936,3,1,7,3
81,6,300.00649999999996,66.87900000000013,75.0,68.75,3,1,6,11.97400000000016,11.659999999999854,19.66800000000012,26.951000000000022,17.56325000000004,4.270280272728557,3,1,7,3
81,7,300.00649999999996,63.740999999999985,75.0,68.75,3,1,7,18.499000000000024,21.66300000000001,13.754999999999882,11.560999999999922,16.36949999999996,4.581691560524157,3,1,7,3
81,8,300.00649999999996,73.11900000000014,25.0,68.75,1,3,8,15.769999999999982,9.851000000000113,29.993999999999915,17.504000000000133,18.279750000000035,1.3676335836102764,3,1,7,3
